MODEL_TAG;Model;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Unit Model Names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
torpedo_boat_0;Torpedo Boat 1918;;;;;;;;;;;;;x
torpedo_boat_1;Torpedo Boat 1934;;;;;;;;;;;;;x
torpedo_boat_2;Torpedo Boat 1936;;;;;;;;;;;;;x
torpedo_boat_3;Torpedo Boat 1938;;;;;;;;;;;;;x
torpedo_boat_4;Torpedo Boat 1940;;;;;;;;;;;;;x
torpedo_boat_5;Torpedo Boat 1942;;;;;;;;;;;;;x
torpedo_boat_6;Torpedo Boat 1944;;;;;;;;;;;;;x
torpedo_boat_7;Torpedo Boat 1946;;;;;;;;;;;;;x
torpedo_boat_8;Torpedo Boat 1948;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
frigate_0;Frigate 1940;;;;;;;;;;;;;x
frigate_1;Frigate 1941;;;;;;;;;;;;;x
frigate_2;Frigate 1943;;;;;;;;;;;;;x
frigate_3;Frigate 1945;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
anti_air_cruiser_0;AA-Cruisers 1940;;;;;;;;;;;;;x
anti_air_cruiser_1;AA-Cruisers 1942;;;;;;;;;;;;;x
anti_air_cruiser_2;AA-Cruisers 1944;;;;;;;;;;;;;x
anti_air_cruiser_3;AA-Cruisers 1946;;;;;;;;;;;;;x
anti_air_cruiser_4;AA-Cruisers 1948;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_super_heavy_battleship_1;N3-class;;;;;;;;;;;;;x
AST_super_heavy_battleship_2;Vanguard(mod.)-class;;;;;;;;;;;;;x
AST_super_heavy_battleship_3;N3(mod.)-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_battleship_0;Iron Duke-class;;;;;;;;;;;;;x
AST_battleship_1;Revenge-class;;;;;;;;;;;;;x
AST_battleship_2;Queen Elizabeth-class;;;;;;;;;;;;;x
AST_battleship_3;Nelson-class;;;;;;;;;;;;;x
AST_battleship_4;King George V-class;;;;;;;;;;;;;x
AST_battleship_5;Lion-class;;;;;;;;;;;;;x
AST_battleship_6;Vanguard-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_battlecruiser_0;Invincible-class;;;;;;;;;;;;;x
AST_battlecruiser_1;Indefatigable-class;;;;;;;;;;;;;x
AST_battlecruiser_2;Renown-class;;;;;;;;;;;;;x
AST_battlecruiser_3;Admiral-class;;;;;;;;;;;;;x
AST_battlecruiser_4;G3-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_heavy_cruiser_0;Hawkins-class;;;;;;;;;;;;;x
AST_heavy_cruiser_1;County-class;;;;;;;;;;;;;x
AST_heavy_cruiser_2;Australia-class;;;;;;;;;;;;;x
AST_heavy_cruiser_3;Imp. Australia-class;;;;;;;;;;;;;x
AST_heavy_cruiser_4;Norfolk-class;;;;;;;;;;;;;x
AST_heavy_cruiser_5;Churchill-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_light_cruiser_1;Adelaide-class;;;;;;;;;;;;;x
AST_light_cruiser_2;Arethusa-class;;;;;;;;;;;;;x
AST_light_cruiser_3;Sydney;;;;;;;;;;;;;x
AST_light_cruiser_4;Town-class;;;;;;;;;;;;;x
AST_light_cruiser_5;Crown Colony-class;;;;;;;;;;;;;x
AST_light_cruiser_6;Minotaur-class;;;;;;;;;;;;;x
AST_light_cruiser_7;Tiger-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_anti_air_cruiser_0;Dido-class;;;;;;;;;;;;;x
AST_anti_air_cruiser_1;Scylla-class;;;;;;;;;;;;;x
AST_anti_air_cruiser_2;Bellona-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_destroyer_actual_0;V & W-class;;;;;;;;;;;;;x
AST_destroyer_actual_1;A/B/C/D-class;;;;;;;;;;;;;x
AST_destroyer_actual_2;E & F-class;;;;;;;;;;;;;x
AST_destroyer_actual_3;G/H/I-class;;;;;;;;;;;;;x
AST_destroyer_actual_4;Tribal-class;;;;;;;;;;;;;x
AST_destroyer_actual_5;J/K/N-class;;;;;;;;;;;;;x
AST_destroyer_actual_6;War Emergency-class;;;;;;;;;;;;;x
AST_destroyer_actual_7;Anzac-class;;;;;;;;;;;;;x
AST_destroyer_actual_8;Weapon-class;;;;;;;;;;;;;x
AST_destroyer_actual_9;Daring-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_torpedo_boat_0;Flower('15)-class;;;;;;;;;;;;;x
AST_torpedo_boat_1;Grimsby-class;;;;;;;;;;;;;x
AST_torpedo_boat_2;S-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_frigate_0;Hunt-class;;;;;;;;;;;;;x
AST_frigate_1;River-class;;;;;;;;;;;;;x
AST_frigate_2;Captain-class;;;;;;;;;;;;;x
AST_frigate_3;Loch-class;;;;;;;;;;;;;x
AST_frigate_4;Bay-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_super_carrier_1;Malta-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_carrier_1;Glorious-class;;;;;;;;;;;;;x
AST_carrier_2;Ark Royal-class;;;;;;;;;;;;;x
AST_carrier_3;Illustrious-class;;;;;;;;;;;;;x
AST_carrier_4;Implacable-class;;;;;;;;;;;;;x
AST_carrier_5;Audacious-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_light_carrier_0;Argus-class;;;;;;;;;;;;;x
AST_light_carrier_1;Hermes-class;;;;;;;;;;;;;x
AST_light_carrier_2;Eagle-class;;;;;;;;;;;;;x
AST_light_carrier_3;Unicorn-class;;;;;;;;;;;;;x
AST_light_carrier_4;Melbourne-class;;;;;;;;;;;;;x
AST_light_carrier_5;Vengeance-class;;;;;;;;;;;;;x
AST_light_carrier_6;Centaur-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_escort_carrier_0;Audacity-class;;;;;;;;;;;;;x
AST_escort_carrier_1;Attacker-class;;;;;;;;;;;;;x
AST_escort_carrier_2;Ruler-class;;;;;;;;;;;;;x
AST_escort_carrier_3;Nairana-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_submarine_0;H-boat-class;;;;;;;;;;;;;x
AST_submarine_1;Swordfish-class;;;;;;;;;;;;;x
AST_submarine_2;Triton-class;;;;;;;;;;;;;x
AST_submarine_3;Umpire-class;;;;;;;;;;;;;x
AST_submarine_4;Vampire-class;;;;;;;;;;;;;x
AST_submarine_5;Amphion-class;;;;;;;;;;;;;x
AST_submarine_6;Explorer-class;;;;;;;;;;;;;x
AST_submarine_7;Porpoise-class;;;;;;;;;;;;;x
AST_nuclear_submarine_0;Dreadnought-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
HOL_coastal_battleship_0;Jacob Van Heemskerk-class;;;;;;;;;;;;;x
HOL_coastal_battleship_1;Zeven Provinciën-class;;;;;;;;;;;;;x
HOL_light_cruiser_1;De Ruyter-class;;;;;;;;;;;;;x
HOL_light_cruiser_2;Java-class;;;;;;;;;;;;;x
HOL_light_cruiser_3;Tromp-class;;;;;;;;;;;;;x
HOL_light_cruiser_4;Zeven Provinciën-class;;;;;;;;;;;;;x
HOL_destroyer_actual_1;Admiralen-class;;;;;;;;;;;;;x
HOL_destroyer_actual_2;Tjerk Hiddes-class;;;;;;;;;;;;;x
HOL_destroyer_actual_3;Van Ghent-class;;;;;;;;;;;;;x
HOL_destroyer_actual_4;Gerard Callenburgh-class;;;;;;;;;;;;;x
HOL_submarine_0;KVIII-class;;;;;;;;;;;;;x
HOL_submarine_1;KXI-class;;;;;;;;;;;;;x
HOL_submarine_2;O19-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
HOL_torpedo_boat_0;Z-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
HOL_frigate_0;(Brit.)Flower-class;;;;;;;;;;;;;x
HOL_frigate_1;(Brit.)River-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
NOR_torpedo_boat_1;Draug-class;;;;;;;;;;;;;x
NOR_torpedo_boat_2;Snøgg-class;;;;;;;;;;;;;x
NOR_torpedo_boat_5;Sleipner-class;;;;;;;;;;;;;x
NOR_torpedo_boat_6;(Brit.)Hunt 2-class;;;;;;;;;;;;;x
NOR_torpedo_boat_7;(Brit.)Hunt 3-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
NOR_frigate_0;Flower-class;;;;;;;;;;;;;x
NOR_frigate_1;Castle-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_battleship_0;Imperator Pavel I-class;;;;;;;;;;;;;x
RKM_battleship_1;Imperatritsa Maria-class;;;;;;;;;;;;;x
RKM_battleship_2;Gangut-class;;;;;;;;;;;;;x
RKM_battleship_3;Projekt 1914-class;;;;;;;;;;;;;x
RKM_battleship_5;Sovyetskiy Soyuz(P.23)-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_battlecruiser_2;Borodino-class;;;;;;;;;;;;;x
RKM_battlecruiser_3;Projekt 25-class;;;;;;;;;;;;;x
RKM_battlecruiser_4;Kronshtadt(P.69)-class;;;;;;;;;;;;;x
RKM_battlecruiser_5;Stalingrad-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_heavy_cruiser_0;Bajan-class;;;;;;;;;;;;;x
RKM_heavy_cruiser_1;Ryurik-class;;;;;;;;;;;;;x
RKM_heavy_cruiser_2;Krasnyi Kavkaz-class;;;;;;;;;;;;;x
RKM_heavy_cruiser_3;Kirov/Maxim Gorkij-class;;;;;;;;;;;;;x
RKM_heavy_cruiser_4;Petropavlovsk(P.53)-class;;;;;;;;;;;;;x
RKM_heavy_cruiser_6;Projekt 22/66-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_light_cruiser_2;Krasnyi Krym-class;;;;;;;;;;;;;x
RKM_light_cruiser_3;Omaha-class;;;;;;;;;;;;;x
RKM_light_cruiser_6;Chapayev(P.68)-class;;;;;;;;;;;;;x
RKM_light_cruiser_7;Sverdlov(P.68bis)-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_grand_destroyer_actual_1;Leningrad-class;;;;;;;;;;;;;x
RKM_grand_destroyer_actual_2;Minsk-class;;;;;;;;;;;;;x
RKM_grand_destroyer_actual_3;Tashkent-class;;;;;;;;;;;;;x
RKM_grand_destroyer_actual_4;Kijev(P.48)-class;;;;;;;;;;;;;x
RKM_grand_destroyer_actual_5;Kijev II-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_destroyer_actual_1;Schastlivyj-class;;;;;;;;;;;;;x
RKM_destroyer_actual_2;Gavriil-class;;;;;;;;;;;;;x
RKM_destroyer_actual_3;Orfei-class;;;;;;;;;;;;;x
RKM_destroyer_actual_4;Izjaslav-class;;;;;;;;;;;;;x
RKM_destroyer_actual_5;Kerc-class;;;;;;;;;;;;;x
RKM_destroyer_actual_6;Gnevnyj-class;;;;;;;;;;;;;x
RKM_destroyer_actual_7;Storozhevoj-class;;;;;;;;;;;;;x
RKM_destroyer_actual_8;Opytnyj(P.45)-class;;;;;;;;;;;;;x
RKM_destroyer_actual_9;Ognevoj-class;;;;;;;;;;;;;x
RKM_destroyer_actual_10;Osmotritelnyji(P.30K)-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_torpedo_boat_2;Uragan-class;;;;;;;;;;;;;x
RKM_torpedo_boat_7;Yasreb(P.29)-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_carrier_1;Ismail-class;;;;;;;;;;;;;x
RKM_carrier_3;Project 71B-class;;;;;;;;;;;;;x
RKM_carrier_5;Project 72-class;;;;;;;;;;;;;x
RKM_carrier_6;Project 69AV-class;;;;;;;;;;;;;x
RKM_carrier_7;Kostromitinova-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
RKM_battlecarrier_1;Linkorov-class;;;;;;;;;;;;;x
