AI_FRA_AdlA_garrison.txt;- Armée de l'Air-Garrison will be formed in Dijon -\n;;;;;;;;;;;;;x
AI_FRA_MN_garrison.txt;- Marine Nationale-Garrison will be formed in Brest -\n;;;;;;;;;;;;;x
fra_5_light_cav.txt;- 5re Light Cavalry HQ formed in Chalons en Champagne -\n;;;;;;;;;;;;;x
fra_6_light_cav.txt;- 6re Light Cavalry HQ formed in Tunis -\n;;;;;;;;;;;;;x
fra_4_light_mech.txt;- 4re Light Mech HQ formed in Paris -\n;;;;;;;;;;;;;x
fra_7_light_mech.txt;- 7re Light Mech HQ formed in Paris -\n;;;;;;;;;;;;;x
fra_1_2_armored.txt;- 1er et 2e Divisions Blindé HQs formed in Chalons en Champagne -\n;;;;;;;;;;;;;x
fra_3_armored.txt;- 3e Division Blindée HQ formed in Reims -\n;;;;;;;;;;;;;x
fra_4_armored.txt;- 4e Division Blindée HQ formed in Paris -\n;;;;;;;;;;;;;x
fra_2_moroccan.txt;- 2ème Division d'Infanterie Marocaine HQ formed in Casablanca -\n;;;;;;;;;;;;;x
fra_3_moroccan.txt;- 3e Division d'Infanterie Marocaine HQ formed in Casablanca -\n;;;;;;;;;;;;;x
fra_4_moroccan.txt;- 4e Division d'Infanterie Marocaine HQ formed in Casablanca -\n;;;;;;;;;;;;;x
fra_3_light.txt;- 3e Division d'Infanterie Légère HQ formed near Brest -\n;;;;;;;;;;;;;x
fra_17_light.txt;- 17e Division d'Infanterie Légère HQ formed near Aubusson -\n;;;;;;;;;;;;;x
fra_59_light.txt;- 59e Division d'Infanterie Légère HQ formed near St. Mihiel -\n;;;;;;;;;;;;;x
fra_235_light.txt;- 235e Division d'Infanterie Légère HQ formed near Bar sur Aube -\n;;;;;;;;;;;;;x
fra_236_light.txt;- 236e Division d'Infanterie Légère HQ formed near Paris -\n;;;;;;;;;;;;;x
fra_237_light.txt;- 237e Division d'Infanterie Légère HQ formed near Paris -\n;;;;;;;;;;;;;x
fra_238_light.txt;- 238e Division d'Infanterie Légère HQ formed near Chalons en Champagne -\n;;;;;;;;;;;;;x
fra_239_light.txt;- 239e Division d'Infanterie Légère HQ formed near Brest -\n;;;;;;;;;;;;;x
fra_240_light.txt;- 240e Division d'Infanterie Légère HQ formed near Brest -\n;;;;;;;;;;;;;x
fra_241_light.txt;- 241e Division d'Infanterie Légère HQ formed near Brest -\n;;;;;;;;;;;;;x
## Naval Unique Units ##;;;;;;;;;;;;;x
BB_Courbet;Le Courbet;;;;;;;;;;;;;x
BB_Courbet_short;CRB;;;;;;;;;;;;;x
BB_Paris;Le Paris;;;;;;;;;;;;;x
BB_Paris_short;PAR;;;;;;;;;;;;;x
BB_Ocean;Le Ocean;;;;;;;;;;;;;x
BB_Ocean_short;OCN;;;;;;;;;;;;;x
BB_Bretagne;Le Bretagne;;;;;;;;;;;;;x
BB_Bretagne_short;BRE;;;;;;;;;;;;;x
BB_Provence;Le Provence;;;;;;;;;;;;;x
BB_Provence_short;PRO;;;;;;;;;;;;;x
BB_Lorraine;Le Lorraine;;;;;;;;;;;;;x
BB_Lorraine_short;LOR;;;;;;;;;;;;x
BB_Richelieu;Richelieu;;;;;;;;;;;;x
BB_Richelieu_short;RIC;;;;;;;;;;;;x
BB_Jean_Bart;Jean Bart;;;;;;;;;;;;x
BB_Jean_Bart_short;JNB;;;;;;;;;;;;x
#EOF#;;;;;;;;;;;;;x
