chromite_building;Chromite;;;;;;;;;;;;;x
aluminium_building;Aluminium;;;;;;;;;;;;;x
rubber_building;Rubber;;;;;;;;;;;;;x
synthetic_rubber_building;Synthetic Rubber;;;;;;;;;;;;;x
tungsten_building;Tungsten;;;;;;;;;;;;;x
uranium_building;Uranium;;;;;;;;;;;;;x
gold_building;Gold;;;;;;;;;;;;;x
nickel_building;Nickel;;;;;;;;;;;;;x
copper_building;Copper;;;;;;;;;;;;;x
zinc_building;Zinc;;;;;;;;;;;;;x
manganese_building;Manganese;;;;;;;;;;;;;x
molybdenum_building;Molybdenum;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
zinc_mines_expansion_title;Mines Investment: Zinc ;;;;;;;;;;;;;x
zinc_mines_expansion_launch_title;Zinc Mines Online;;;;;;;;;;;;;x
tungsten_mines_expansion_title;Mines Investment: Tungsten ;;;;;;;;;;;;;x
tungsten_mines_expansion_launch_title;Tungsten Mines Online;;;;;;;;;;;;;x
rubber_mines_expansion_title;Plantations Investment: Rubber ;;;;;;;;;;;;;x
rubber_mines_expansion_launch_title;Rubber Plantations Online;;;;;;;;;;;;;x
synthetic_rubber_expansion_title;Plant Investment: Synthetic Rubber ;;;;;;;;;;;;;x
synthetic_rubber_expansion_launch_title;Synthetic Rubber Plant Online;;;;;;;;;;;;;x
nickel_mines_expansion_title;Mines Investment: Nickel ;;;;;;;;;;;;;x
nickel_mines_expansion_launch_title;Nickel Mines Online;;;;;;;;;;;;;x
molybdenum_mines_expansion_title;Mines Investment: Molybdenum ;;;;;;;;;;;;;x
molybdenum_mines_expansion_launch_title;Molybdenum Mines Online;;;;;;;;;;;;;x
manganese_mines_expansion_title;Mines Investment: Manganese ;;;;;;;;;;;;;x
manganese_mines_expansion_launch_title;Manganese Mines Online;;;;;;;;;;;;;x
copper_mines_expansion_title;Mines Investment: Copper ;;;;;;;;;;;;;x
copper_mines_expansion_launch_title;Copper Mines Online;;;;;;;;;;;;;x
chromite_mines_expansion_title;Mines Investment: Chromite ;;;;;;;;;;;;;x
chromite_mines_expansion_launch_title;Chromite Mines Online;;;;;;;;;;;;;x
aluminium_mines_expansion_title;Mines Investment: Aluminium ;;;;;;;;;;;;;x
aluminium_mines_expansion_launch_title;Aluminium Mines Online;;;;;;;;;;;;;x
gold_mines_expansion_title;Mines Investment: Gold ;;;;;;;;;;;;;x
gold_mines_expansion_launch_title;Gold Mines Online;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
zinc_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish. ;;;;;;;;;;;;;x
zinc_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
tungsten_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
tungsten_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
rubber_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
rubber_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
synthetic_rubber_mines_expansion_desc;Construction of additional facilities has started. It will take 3 months to finish.;;;;;;;;;;;;;x
synthetic_rubber_mines_expansion_launch_desc;Construction of new facilities has finished. ;;;;;;;;;;;;;x
nickel_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
nickel_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
molybdenum_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
molybdenum_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
manganese_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
manganese_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
copper_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
copper_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
chromite_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
chromite_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
aluminium_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
aluminium_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
gold_mines_expansion_desc;Construction of additional mining infrastructure has started. It will take 6 months to finish.;;;;;;;;;;;;;x
gold_mines_expansion_launch_desc;Construction of new mines has finished. ;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
trade_cooldown;Trade Cooldown;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
buy_resource_uranium_from_GER_desc;We decided to send trade offer for supply of Uranium to Germany  ;;;;;;;;;;;;;x
buy_resource_uranium_from_ENG_desc;We decided to send trade offer for supply of Uranium to United Kingdom  ;;;;;;;;;;;;;x
buy_resource_uranium_from_SOV_desc;We decided to send trade offer for supply of Uranium to Soviet Russia  ;;;;;;;;;;;;;x
buy_resource_uranium_from_USA_desc;We decided to send trade offer for supply of Uranium to USA  ;;;;;;;;;;;;;x
buy_resource_uranium_from_JAP_desc;We decided to send trade offer for supply of Uranium to Japan  ;;;;;;;;;;;;;x
buy_resource_uranium_from_FRA_desc;We decided to send trade offer for supply of Uranium to France  ;;;;;;;;;;;;;x
buy_resource_uranium_from_ITA_desc;We decided to send trade offer for supply of Uranium to Italy  ;;;;;;;;;;;;;x
buy_resource_uranium_from_FIN_desc;We decided to send trade offer for supply of Uranium to Finland  ;;;;;;;;;;;;;x
buy_resource_uranium_from_BEL_desc;We decided to send trade offer for supply of Uranium to Belgium  ;;;;;;;;;;;;;x
